fichier;nature;numéro;date;année;sens;extrait
CONSTEXT000029641918.xml;QPC;2014-419;2014-10-08;2014;Conformité;
CONSTEXT000029641919.xml;QPC;2014-420/421;2014-10-09;2014;Non conformité totale - effet différé - réserve transitoire - non lieu à statuer;
CONSTEXT000029641920.xml;QPC;2014-422;2014-10-17;2014;Conformité;
CONSTEXT000029641922.xml;SEN;2014-4901;2014-10-17;2014;Rejet;ortant loi organique sur le Conseil constitutionnel, notamment son article 38, alinéa 2 , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000029641923.xml;SEN;2014-4903;2014-10-17;2014;Rejet;ortant loi organique sur le Conseil constitutionnel, notamment son article 38, alinéa 2 , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000029641924.xml;SEN;2014-4912;2014-10-17;2014;Rejet;ortant loi organique sur le Conseil constitutionnel, notamment son article 38, alinéa 2 , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000029708933.xml;QPC;2014-423;2014-10-24;2014;Conformité - réserve;
CONSTEXT000029708937.xml;SEN;2014-4901;2014-10-17;2014;Rejet; portant loi organique sur le Conseil constitutionnel, notamment son article 38, alinéa 2 ,# #Vu le code électoral ,# #Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le 
CONSTEXT000029708939.xml;SEN;2014-4903;2014-10-17;2014;Rejet; portant loi organique sur le Conseil constitutionnel, notamment son article 38, alinéa 2 ,# #Vu le code électoral ,# #Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le 
CONSTEXT000029708940.xml;SEN;2014-4912;2014-10-17;2014;Rejet; portant loi organique sur le Conseil constitutionnel, notamment son article 38, alinéa 2 ,# #Vu le code électoral ,# #Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le 
CONSTEXT000029708941.xml;DC04;2014-701;2014-10-09;2014;Non conformité partielle - réserve;
CONSTEXT000029775099.xml;QPC;2014-425;2014-11-14;2014;Conformité;
CONSTEXT000029797226.xml;DC05;2014-4;2014-11-21;2014;Non conformité partielle ;
CONSTEXT000029797227.xml;QPC;2014-428;2014-11-21;2014;Conformité;
CONSTEXT000029797228.xml;QPC;2014-429;2014-11-21;2014;Conformité;
CONSTEXT000029797229.xml;QPC;2014-430;2014-11-21;2014;Conformité;
CONSTEXT000029879707.xml;QPC;2014-431;2014-11-28;2014;Conformité - réserve;
CONSTEXT000029879709.xml;QPC;2014-433;2014-12-05;2014;Conformité;
CONSTEXT000029879710.xml;QPC;2014-434;2014-12-05;2014;Conformité;
CONSTEXT000029926467.xml;DC04;2014-704;2014-12-11;2014;Conformité;
CONSTEXT000029984379.xml;DC04;2014-706;2014-12-18;2014;Non conformité partielle - réserve;
CONSTEXT000030057236.xml;DC04;2014-707;2014-12-29;2014;Non conformité partielle ;
CONSTEXT000030057237.xml;DC04;2014-708;2014-12-29;2014;Non conformité partielle ;
CONSTEXT000030285974.xml;QPC;2014-436;2015-01-15;2015;Non conformité partielle;
CONSTEXT000030285975.xml;QPC;2014-437;2015-01-20;2015;Conformité - réserve;
CONSTEXT000030285976.xml;QPC;2014-438;2015-01-16;2015;Conformité;
CONSTEXT000030285977.xml;QPC;2014-439;2015-01-23;2015;Conformité;
CONSTEXT000030285978.xml;QPC;2014-441/442/443;2015-01-23;2015;Conformité;
CONSTEXT000030285979.xml;QPC;2014-444;2015-01-29;2015;Conformité;
CONSTEXT000030285980.xml;QPC;2014-445;2015-01-29;2015;Conformité;
CONSTEXT000030285982.xml;QPC;2014-447;2015-02-06;2015;Conformité;
CONSTEXT000030285983.xml;QPC;2014-448;2015-02-06;2015;Conformité;
CONSTEXT000030285984.xml;QPC;2014-449;2015-02-06;2015;Non conformité totale;
CONSTEXT000030285985.xml;AN;2014-4898/4899;2015-01-23;2015;Rejet; 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel ,# #Vu le code électoral ,# #Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le 
CONSTEXT000030285986.xml;SEN;2014-4907;2015-02-06;2015;Annulation; 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel ,# #Vu le code électoral ,# #Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le 
CONSTEXT000030285992.xml;AN;2014-4918;2015-01-23;2015;Rejet; portant loi organique sur le Conseil constitutionnel, notamment son article 38, alinéa 2 ,# #Vu le code électoral ,# #Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le 
CONSTEXT000030285993.xml;DC04;2014-709;2015-01-15;2015;Non conformité partielle; 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel ,# #Vu le code électoral ,# #Vu la loi n° 2013-907 du 11 octobre 2013 relative à la transparence de la vie publique ,# #
CONSTEXT000030338422.xml;QPC;2014-450;2015-02-27;2015;Conformité;
CONSTEXT000030338423.xml;QPC;2014-451;2015-02-13;2015;Conformité - réserve;
CONSTEXT000030338424.xml;QPC;2014-452;2015-02-27;2015;Conformité;
CONSTEXT000030338425.xml;QPC;2014-455;2015-03-06;2015;Conformité;
CONSTEXT000030338426.xml;QPC;2014-456;2015-03-06;2015;Conformité;
CONSTEXT000030338427.xml;SEN;2014-4900;2015-02-13;2015;Rejet; 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel ,# #Vu le code électoral ,# #Vu la loi n° 2013-659 du 22 juillet 2013 relative à la représentation des Français établis 
CONSTEXT000030338428.xml;SEN;2014-4902;2015-02-12;2015;Réformation; 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel ,# #Vu le code électoral ,# #Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le 
CONSTEXT000030391763.xml;QPC;2014-453/454 QPC et 2015-462;2015-03-18;2015;Non conformité partielle - effet différé;
CONSTEXT000030391765.xml;QPC;2015-458;2015-03-20;2015;Conformité;
CONSTEXT000030420305.xml;QPC;2015-459;2015-03-26;2015;Conformité;
CONSTEXT000030420306.xml;QPC;2015-460;2015-03-26;2015;Conformité - réserve - non lieu à statuer;
CONSTEXT000030481875.xml;QPC;2015-463;2015-04-09;2015;Conformité;
CONSTEXT000030481876.xml;QPC;2015-464;2015-04-09;2015;Conformité;
CONSTEXT000030525205.xml;SEN;2014-4913;2015-04-22;2015;Rejet;bouti à la proclamation de l’élection de M. Cédric Perrin.# #LE CONSEIL CONSTITUTIONNEL, # # #Vu le code électoral ,#Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le co
CONSTEXT000030525208.xml;QPC;2015-465;2015-04-24;2015;Conformité;
CONSTEXT000030525212.xml;AN;2015-4927;2015-04-22;2015;Rejet;ée portant loi organique sur le Conseil constitutionnel, notamment son article 38, alinéa 2 ,#Vu le code électoral ,#Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le co
CONSTEXT000030539499.xml;QPC;2014-406;2014-07-09;2014;Conformité - réserve;
CONSTEXT000030580287.xml;SEN;2014-4905;2015-05-07;2015;Rejet;n° 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel ,#Vu le code électoral ,#Vu la décision de la Commission nationale des comptes de campagne et des financements politiq
CONSTEXT000030580288.xml;SEN;2014-4906;2015-05-07;2015;Rejet;n° 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel ,#Vu le code électoral ,#Vu les décisions de la Commission nationale des comptes de campagne et des financements polit
CONSTEXT000030580289.xml;QPC;2015-466;2015-05-07;2015;Conformité;
CONSTEXT000030580290.xml;QPC;2015-467;2015-05-07;2015;Conformité - réserve;
CONSTEXT000030639620.xml;QPC;2015-468/469/472;2015-05-22;2015;Non conformité partielle - réserve;
CONSTEXT000030742052.xml;QPC;2015-470;2015-05-29;2015;Conformité;
CONSTEXT000030742053.xml;QPC;2015-471;2015-05-29;2015;Conformité;
CONSTEXT000030855767.xml;SEN;2014-4915;2015-06-25;2015;Rejet;n° 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel ,#Vu le code électoral ,#Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le co
CONSTEXT000030855768.xml;QPC;2015-473;2015-06-26;2015;Conformité - réserve;
CONSTEXT000030855769.xml;QPC;2015-474;2015-06-26;2015;Conformité;
CONSTEXT000030965620.xml;QPC;2015-475;2015-07-17;2015;Conformité;
CONSTEXT000030965621.xml;QPC;2015-476;2015-07-17;2015;Non conformité partielle;
CONSTEXT000030965622.xml;QPC;2015-477;2015-07-31;2015;Conformité;
CONSTEXT000030965623.xml;QPC;2015-478;2015-07-24;2015;Conformité;
CONSTEXT000030965624.xml;QPC;2015-479;2015-07-31;2015;Conformité - réserve;
CONSTEXT000030965625.xml;DC04;2015-713;2015-07-23;2015;Non conformité partielle;
CONSTEXT000031128401.xml;DC04;2015-715;2015-08-05;2015;Non conformité partielle;
CONSTEXT000031128402.xml;DC04;2015-717;2015-08-06;2015;Non conformité partielle;
CONSTEXT000031128403.xml;DC04;2015-718;2015-08-13;2015;Non conformité partielle;
CONSTEXT000031256024.xml;QPC;2015-480;2015-09-17;2015;Non conformité partielle;
CONSTEXT000031256025.xml;QPC;2015-481;2015-09-17;2015;Conformité;
CONSTEXT000031256028.xml;QPC;2015-484;2015-09-22;2015;Conformité;
CONSTEXT000031256029.xml;QPC;2015-485;2015-09-25;2015;Conformité;
CONSTEXT000031308607.xml;QPC;2015-486;2015-10-07;2015;Conformité;
CONSTEXT000031308609.xml;QPC;2015-487;2015-10-07;2015;Non conformité partielle;
CONSTEXT000031308610.xml;QPC;2015-488;2015-10-07;2015;Conformité;
CONSTEXT000031349685.xml;QPC;2015-489;2015-10-14;2015;Conformité;
CONSTEXT000031349686.xml;QPC;2015-490;2015-10-14;2015;Conformité;
CONSTEXT000031349687.xml;QPC;2015-491;2015-10-14;2015;Rejet;
CONSTEXT000031349689.xml;QPC;2015-493;2015-10-16;2015;Conformité;
CONSTEXT000031349691.xml;QPC;2015-495;2015-10-20;2015;Conformité;
CONSTEXT000031349692.xml;QPC;2015-496;2015-10-21;2015;Conformité;
CONSTEXT000031554429.xml;SEN;2015-4948;2015-11-19;2015;Rejet;ce n° 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel ,#le code électoral ,#le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le conte
CONSTEXT000031554434.xml;QPC;2015-497;2015-11-20;2015;Conformité - réserve;
CONSTEXT000031554435.xml;QPC;2015-498;2015-11-20;2015;Non conformité totale;
CONSTEXT000031554436.xml;QPC;2015-499;2015-11-20;2015;Non conformité totale - effet différé;
CONSTEXT000031554437.xml;QPC;2015-500;2015-11-27;2015;Non conformité totale - effet différé;
CONSTEXT000031554438.xml;QPC;2015-501;2015-11-27;2015;Conformité;
CONSTEXT000031554439.xml;QPC;2015-502;2015-11-27;2015;Conformité;
CONSTEXT000031573001.xml;QPC;2015-504/505;2015-12-04;2015;Conformité;
CONSTEXT000031573002.xml;QPC;2015-506;2015-12-04;2015;Non conformité partielle - effet différé - réserve transitoire;
CONSTEXT000031634176.xml;QPC;2015-507;2015-12-11;2015;Conformité;
CONSTEXT000031634178.xml;QPC;2015-509;2015-12-11;2015;Non conformité totale;
CONSTEXT000031761486.xml;QPC;2015-527;2015-12-22;2015;Conformité;
CONSTEXT000031761487.xml;DC04;2015-723;2015-12-17;2015;Non conformité partielle;
CONSTEXT000031761489.xml;DC04;2015-725;2015-12-29;2015;Non conformité partielle;
CONSTEXT000031761490.xml;DC04;2015-726;2015-12-29;2015;Non conformité partielle;
CONSTEXT000031854653.xml;QPC;2015-510;2016-01-07;2016;Conformité - non lieu à statuer;
CONSTEXT000031854656.xml;QPC;2015-511;2016-01-07;2016;Non conformité totale - effet différé;
CONSTEXT000031854659.xml;QPC;2015-512;2016-01-08;2016;Conformité;
CONSTEXT000031854660.xml;QPC;2015-513/514/526;2016-01-14;2016;Conformité - non lieu à statuer;
CONSTEXT000031854662.xml;QPC;2015-515;2016-01-14;2016;Conformité - réserve;
CONSTEXT000031854664.xml;QPC;2015-516;2016-01-15;2016;Non conformité totale;
CONSTEXT000031934622.xml;QPC;2015-517;2016-01-22;2016;Conformité - réserve;
CONSTEXT000031934623.xml;DC04;2015-727;2016-01-21;2016;Non conformité partielle;
CONSTEXT000031983828.xml;QPC;2015-518;2016-02-02;2016;Conformité - réserve;
CONSTEXT000031983829.xml;QPC;2015-519;2016-02-03;2016;Conformité;
CONSTEXT000032094972.xml;QPC;2015-521/528;2016-02-19;2016;Conformité;
CONSTEXT000032094973.xml;QPC;2015-522;2016-02-19;2016;Non conformité totale - non lieu à statuer;
CONSTEXT000032094975.xml;QPC;2016-536;2016-02-19;2016;Non conformité partielle;
CONSTEXT000032170626.xml;QPC;2015-523;2016-03-02;2016;Non conformité totale;
CONSTEXT000032170627.xml;QPC;2015-524;2016-03-02;2016;Non conformité partielle;
CONSTEXT000032170628.xml;QPC;2015-525;2016-03-02;2016;Non conformité totale;
CONSTEXT000032170630.xml;DC04;2016-728;2016-03-03;2016;Non conformité partielle;
CONSTEXT000032327665.xml;QPC;2015-529;2016-03-23;2016;Conformité;
CONSTEXT000032327666.xml;QPC;2015-530;2016-03-23;2016;Non conformité totale;
CONSTEXT000032370488.xml;QPC;2016-531;2016-04-01;2016;Conformité;
CONSTEXT000032370489.xml;QPC;2016-532;2016-04-01;2016;Non conformité totale;
CONSTEXT000032453717.xml;AN;2016-4953;2016-04-14;2016;Rejet;n° 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel ,#Vu le code électoral ,#Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le co
CONSTEXT000032453719.xml;QPC;2016-534;2016-04-14;2016;Non conformité totale;
CONSTEXT000032453720.xml;QPC;2016-537;2016-04-22;2016;Conformité;
CONSTEXT000032453721.xml;QPC;2016-538;2016-04-22;2016;Conformité - réserve;
CONSTEXT000032457886.xml;DC04;2016-730;2016-04-21;2016;Conformité;
CONSTEXT000033105022.xml;AN;2016-4954;2016-05-24;2016;Rejet; n° 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel ,#- le code électoral ,#- le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le con
CONSTEXT000033105023.xml;AN;2016-4955;2016-06-23;2016;Rejet; n° 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel ,#- le code électoral ,#- le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le con
CONSTEXT000033105024.xml;AN;2016-4956;2016-06-23;2016;Rejet; n° 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel ,#- le code électoral ,#- le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le con
CONSTEXT000033105025.xml;QPC;2016-539;2016-05-10;2016;Non conformité totale;
CONSTEXT000033105026.xml;QPC;2016-540;2016-05-10;2016;Conformité;
CONSTEXT000033105027.xml;QPC;2016-541;2016-05-18;2016;Conformité;
CONSTEXT000033105029.xml;QPC;2016-543;2016-05-24;2016;Non conformité totale - effet différé;
CONSTEXT000033105030.xml;QPC;2016-544;2016-06-03;2016;Non conformité partielle;
CONSTEXT000033105033.xml;QPC;2016-547;2016-06-24;2016;Non conformité totale;
CONSTEXT000033105034.xml;QPC;2016-548;2016-07-01;2016;Conformité;
CONSTEXT000033105035.xml;QPC;2016-549;2016-07-01;2016;Conformité;
CONSTEXT000033105037.xml;QPC;2016-551;2016-07-06;2016;Conformité;
CONSTEXT000033105038.xml;QPC;2016-552;2016-07-08;2016;Conformité;
CONSTEXT000033105040.xml;QPC;2016-554;2016-07-22;2016;Non conformité totale;
CONSTEXT000033105041.xml;QPC;2016-555;2016-07-22;2016;Conformité;
CONSTEXT000033105043.xml;QPC;2016-557;2016-07-29;2016;Conformité;
CONSTEXT000033105044.xml;QPC;2016-558/559;2016-07-29;2016;Conformité;
CONSTEXT000033105049.xml;DC04;2016-736;2016-08-04;2016;Non conformité partielle - réserve;
CONSTEXT000033105050.xml;DC04;2016-737;2016-08-04;2016;Non conformité partielle;
CONSTEXT000033337782.xml;QPC;2016-560;2016-09-08;2016;Conformité;
CONSTEXT000033337783.xml;QPC;2016-561/562;2016-09-09;2016;Conformité - réserve;
CONSTEXT000033337784.xml;QPC;2016-563;2016-09-16;2016;Conformité;
CONSTEXT000033337785.xml;QPC;2016-564;2016-09-16;2016;Conformité;
CONSTEXT000033337786.xml;QPC;2016-565;2016-09-16;2016;Conformité;
CONSTEXT000033337789.xml;QPC;2016-567/568;2016-09-23;2016;Non conformité totale;
CONSTEXT000033337790.xml;QPC;2016-569;2016-09-23;2016;Non conformité partielle - réserve;
CONSTEXT000033337791.xml;QPC;2016-570;2016-09-29;2016;Conformité;
CONSTEXT000033337793.xml;QPC;2016-572;2016-09-30;2016;Conformité - réserve;
CONSTEXT000033337794.xml;QPC;2016-573;2016-09-29;2016;Non conformité partielle;
CONSTEXT000033337795.xml;QPC;2016-574/575/576/577/578;2016-10-05;2016;Conformité;
